"Iteration #"	"Inertia"	"Number of features"	"Global best fitness"	"Current best fitness"	"Number of features in current best agent"	"Number of features in global best"	"Number of features in local best"
54	1	20	273437.803646637	-1e+21	11	15	11
54	1	20	273437.803646637	-1e+21	11	15	11
54	1	20	273437.803646637	-1e+21	11	15	11
54	1	20	273437.803646637	-1e+21	11	15	11
54	1	20	273437.803646637	-1e+21	14	15	11
54	1	20	273437.803646637	-1e+21	14	15	11
54	1	20	273437.803646637	-1e+21	14	15	11
54	1	20	273437.803646637	-1e+21	14	15	11
54	1	20	273437.803646637	-1e+21	14	15	11
55	1	20	273437.803646637	260191.323608506	17	15	17
55	1	20	273437.803646637	260191.323608506	17	15	17
55	1	20	273437.803646637	260191.323608506	17	15	17
55	1	20	273437.803646637	260191.323608506	17	15	17
55	1	20	273437.803646637	260191.323608506	17	15	17
55	1	20	273437.803646637	260191.323608506	17	15	17
55	1	20	273437.803646637	260191.323608506	17	15	17
55	1	20	273437.803646637	260191.323608506	17	15	17
55	1	20	273437.803646637	260191.323608506	17	15	17
55	1	20	273437.803646637	260191.323608506	17	15	17
55	1	20	273437.803646637	260191.323608506	17	15	17
55	1	20	273437.803646637	260191.323608506	17	15	17
55	1	20	273437.803646637	260191.323608506	17	15	17
55	1	20	273437.803646637	260191.323608506	17	15	17
55	1	20	273437.803646637	260191.323608506	16	15	17
55	1	20	273437.803646637	260191.323608506	16	15	17
55	1	20	273437.803646637	260191.323608506	16	15	17
55	1	20	273437.803646637	260191.323608506	16	15	17
55	1	20	273437.803646637	260191.323608506	16	15	17
55	1	20	273437.803646637	260191.323608506	16	15	17
55	1	20	273437.803646637	260191.323608506	16	15	17
55	1	20	273437.803646637	260191.323608506	16	15	17
55	1	20	273437.803646637	260191.323608506	16	15	17
55	1	20	273437.803646637	260191.323608506	16	15	17
55	1	20	273437.803646637	260191.323608506	16	15	17
55	1	20	273437.803646637	260191.323608506	16	15	17
55	1	20	273437.803646637	260191.323608506	16	15	17
55	1	20	273437.803646637	260191.323608506	16	15	17
55	1	20	273437.803646637	260191.323608506	16	15	17
55	1	20	273437.803646637	260191.323608506	16	15	17
56	1	20	273437.803646637	215306.205819551	19	15	19
56	1	20	273437.803646637	215306.205819551	19	15	19
56	1	20	273437.803646637	215306.205819551	19	15	19
56	1	20	273437.803646637	215306.205819551	19	15	19
56	1	20	273437.803646637	215306.205819551	19	15	19
56	1	20	273437.803646637	215306.205819551	19	15	19
56	1	20	273437.803646637	215306.205819551	19	15	19
56	1	20	273437.803646637	215306.205819551	19	15	19
56	1	20	273437.803646637	215306.205819551	19	15	19
56	1	20	273437.803646637	215306.205819551	19	15	19
56	1	20	273437.803646637	215306.205819551	19	15	19
56	1	20	273437.803646637	215306.205819551	19	15	19
56	1	20	273437.803646637	215306.205819551	19	15	19
56	1	20	273437.803646637	215306.205819551	19	15	19
56	1	20	273437.803646637	215306.205819551	19	15	19
56	1	20	273437.803646637	215306.205819551	19	15	19
56	1	20	273437.803646637	215306.205819551	19	15	19
56	1	20	273437.803646637	215306.205819551	19	15	19
56	1	20	273437.803646637	215306.205819551	19	15	19
56	1	20	273437.803646637	215306.205819551	19	15	19
56	1	20	273437.803646637	215306.205819551	19	15	19
56	1	20	273437.803646637	215306.205819551	19	15	19
56	1	20	273437.803646637	215306.205819551	19	15	19
56	1	20	273437.803646637	215306.205819551	19	15	19
56	1	20	273437.803646637	215306.205819551	19	15	19
56	1	20	273437.803646637	215306.205819551	19	15	19
56	1	20	273437.803646637	215306.205819551	19	15	19
56	1	20	273437.803646637	215306.205819551	19	15	19
56	1	20	273437.803646637	215306.205819551	19	15	19
56	1	20	273437.803646637	215306.205819551	19	15	19
57	1	20	273437.803646637	226548.148186748	17	15	17
57	1	20	273437.803646637	226548.148186748	17	15	17
57	1	20	273437.803646637	226548.148186748	17	15	17
57	1	20	273437.803646637	226548.148186748	17	15	17
57	1	20	273437.803646637	226548.148186748	17	15	17
57	1	20	273437.803646637	226548.148186748	17	15	17
57	1	20	273437.803646637	226548.148186748	17	15	17
57	1	20	273437.803646637	226548.148186748	17	15	17
57	1	20	273437.803646637	226548.148186748	17	15	17
57	1	20	273437.803646637	226548.148186748	17	15	17
57	1	20	273437.803646637	226548.148186748	19	15	17
57	1	20	273437.803646637	226548.148186748	19	15	17
57	1	20	273437.803646637	226548.148186748	19	15	17
57	1	20	273437.803646637	226548.148186748	19	15	17
57	1	20	273437.803646637	226548.148186748	19	15	17
57	1	20	273437.803646637	226548.148186748	19	15	17
57	1	20	273437.803646637	226548.148186748	19	15	17
57	1	20	273437.803646637	226548.148186748	19	15	17
57	1	20	273437.803646637	226548.148186748	19	15	17
57	1	20	273437.803646637	226548.148186748	19	15	17
57	1	20	273437.803646637	226548.148186748	19	15	17
57	1	20	273437.803646637	226548.148186748	19	15	17
57	1	20	273437.803646637	226548.148186748	19	15	17
57	1	20	273437.803646637	226548.148186748	19	15	17
57	1	20	273437.803646637	226548.148186748	19	15	17
57	1	20	273437.803646637	226548.148186748	19	15	17
57	1	20	273437.803646637	226548.148186748	19	15	17
57	1	20	273437.803646637	226548.148186748	19	15	17
57	1	20	273437.803646637	226548.148186748	19	15	17
57	1	20	273437.803646637	226548.148186748	19	15	17
58	1	20	273437.803646637	185984.298177714	18	15	20
58	1	20	273437.803646637	185984.298177714	18	15	20
58	1	20	273437.803646637	185984.298177714	18	15	20
58	1	20	273437.803646637	185984.298177714	18	15	20
58	1	20	273437.803646637	185984.298177714	18	15	20
58	1	20	273437.803646637	185984.298177714	18	15	20
58	1	20	273437.803646637	185984.298177714	18	15	20
58	1	20	273437.803646637	185984.298177714	18	15	20
58	1	20	273437.803646637	185984.298177714	18	15	20
58	1	20	273437.803646637	185984.298177714	18	15	20
58	1	20	273437.803646637	185984.298177714	18	15	20
58	1	20	273437.803646637	185984.298177714	18	15	20
58	1	20	273437.803646637	185984.298177714	18	15	20
58	1	20	273437.803646637	185984.298177714	18	15	20
58	1	20	273437.803646637	185984.298177714	18	15	20
58	1	20	273437.803646637	185984.298177714	18	15	20
58	1	20	273437.803646637	185984.298177714	18	15	20
58	1	20	273437.803646637	185984.298177714	18	15	20
58	1	20	273437.803646637	185984.298177714	18	15	20
58	1	20	273437.803646637	185984.298177714	18	15	20
58	1	20	273437.803646637	185984.298177714	18	15	20
58	1	20	273437.803646637	185984.298177714	18	15	20
58	1	20	273437.803646637	185984.298177714	18	15	20
58	1	20	273437.803646637	185984.298177714	18	15	20
58	1	20	273437.803646637	185984.298177714	18	15	20
58	1	20	273437.803646637	185984.298177714	18	15	20
58	1	20	273437.803646637	185984.298177714	18	15	20
58	1	20	273437.803646637	185984.298177714	18	15	20
58	1	20	273437.803646637	185984.298177714	18	15	20
58	1	20	273437.803646637	185984.298177714	18	15	20
59	1	20	273437.803646637	226805.797095302	17	15	17
59	1	20	273437.803646637	226805.797095302	17	15	17
59	1	20	273437.803646637	226805.797095302	15	15	17
59	1	20	273437.803646637	226805.797095302	15	15	17
59	1	20	273437.803646637	226805.797095302	15	15	17
59	1	20	273437.803646637	226805.797095302	15	15	17
59	1	20	273437.803646637	226805.797095302	15	15	17
59	1	20	273437.803646637	226805.797095302	15	15	17
59	1	20	273437.803646637	226805.797095302	15	15	17
59	1	20	273437.803646637	226805.797095302	15	15	17
59	1	20	273437.803646637	226805.797095302	15	15	17
59	1	20	273437.803646637	226805.797095302	15	15	17
59	1	20	273437.803646637	226805.797095302	15	15	17
59	1	20	273437.803646637	226805.797095302	15	15	17
59	1	20	273437.803646637	226805.797095302	15	15	17
59	1	20	273437.803646637	226805.797095302	15	15	17
59	1	20	273437.803646637	226805.797095302	15	15	17
59	1	20	273437.803646637	226805.797095302	15	15	17
59	1	20	273437.803646637	226805.797095302	15	15	17
59	1	20	273437.803646637	226805.797095302	15	15	17
59	1	20	273437.803646637	226805.797095302	15	15	17
59	1	20	273437.803646637	226805.797095302	15	15	17
59	1	20	273437.803646637	226805.797095302	15	15	17
59	1	20	273437.803646637	226805.797095302	15	15	17
59	1	20	273437.803646637	226805.797095302	15	15	17
59	1	20	273437.803646637	226805.797095302	15	15	17
59	1	20	273437.803646637	226805.797095302	15	15	17
59	1	20	273437.803646637	226805.797095302	15	15	17
59	1	20	273437.803646637	226805.797095302	15	15	17
59	1	20	273437.803646637	226805.797095302	15	15	17
60	1	20	273437.803646637	-1e+21	16	15	16
60	1	20	273437.803646637	-1e+21	16	15	16
60	1	20	273437.803646637	-1e+21	16	15	16
60	1	20	273437.803646637	-1e+21	16	15	16
60	1	20	273437.803646637	-1e+21	16	15	16
60	1	20	273437.803646637	-1e+21	16	15	16
60	1	20	273437.803646637	-1e+21	17	15	16
60	1	20	273437.803646637	-1e+21	17	15	16
60	1	20	273437.803646637	-1e+21	17	15	16
60	1	20	273437.803646637	-1e+21	17	15	16
60	1	20	273437.803646637	-1e+21	17	15	16
60	1	20	273437.803646637	-1e+21	17	15	16
60	1	20	273437.803646637	-1e+21	17	15	16
60	1	20	273437.803646637	-1e+21	17	15	16
60	1	20	273437.803646637	-1e+21	17	15	16
60	1	20	273437.803646637	-1e+21	17	15	16
60	1	20	273437.803646637	-1e+21	17	15	16
60	1	20	273437.803646637	-1e+21	17	15	16
60	1	20	273437.803646637	-1e+21	17	15	16
60	1	20	273437.803646637	-1e+21	17	15	16
60	1	20	273437.803646637	-1e+21	17	15	16
60	1	20	273437.803646637	-1e+21	17	15	16
60	1	20	273437.803646637	-1e+21	17	15	16
60	1	20	273437.803646637	-1e+21	17	15	16
60	1	20	273437.803646637	-1e+21	17	15	16
60	1	20	273437.803646637	-1e+21	17	15	16
60	1	20	273437.803646637	-1e+21	17	15	16
60	1	20	273437.803646637	-1e+21	17	15	16
60	1	20	273437.803646637	-1e+21	17	15	16
60	1	20	273437.803646637	-1e+21	17	15	16
61	1	20	273437.803646637	250793.961613535	16	15	16
61	1	20	273437.803646637	250793.961613535	16	15	16
61	1	20	273437.803646637	250793.961613535	16	15	16
61	1	20	273437.803646637	250793.961613535	16	15	16
61	1	20	273437.803646637	250793.961613535	16	15	16
61	1	20	273437.803646637	250793.961613535	16	15	16
61	1	20	273437.803646637	250793.961613535	16	15	16
61	1	20	273437.803646637	250793.961613535	16	15	16
61	1	20	273437.803646637	250793.961613535	16	15	16
61	1	20	273437.803646637	250793.961613535	16	15	16
61	1	20	273437.803646637	250793.961613535	16	15	16
61	1	20	273437.803646637	250793.961613535	16	15	16
61	1	20	273437.803646637	250793.961613535	16	15	16
61	1	20	273437.803646637	250793.961613535	16	15	16
61	1	20	273437.803646637	250793.961613535	16	15	16
61	1	20	273437.803646637	250793.961613535	16	15	16
61	1	20	273437.803646637	250793.961613535	16	15	16
61	1	20	273437.803646637	250793.961613535	16	15	16
61	1	20	273437.803646637	250793.961613535	16	15	16
61	1	20	273437.803646637	250793.961613535	16	15	16
61	1	20	273437.803646637	250793.961613535	16	15	16
61	1	20	273437.803646637	250793.961613535	16	15	16
61	1	20	273437.803646637	250793.961613535	16	15	16
61	1	20	273437.803646637	250793.961613535	16	15	16
61	1	20	273437.803646637	250793.961613535	16	15	16
61	1	20	273437.803646637	250793.961613535	16	15	16
61	1	20	273437.803646637	250793.961613535	16	15	16
61	1	20	273437.803646637	250793.961613535	16	15	16
61	1	20	273437.803646637	250793.961613535	16	15	16
61	1	20	273437.803646637	250793.961613535	16	15	16
62	1	20	273437.803646637	249357.807986454	12	15	12
62	1	20	273437.803646637	249357.807986454	12	15	12
62	1	20	273437.803646637	249357.807986454	12	15	12
62	1	20	273437.803646637	249357.807986454	12	15	12
62	1	20	273437.803646637	249357.807986454	11	15	12
62	1	20	273437.803646637	249357.807986454	11	15	12
62	1	20	273437.803646637	249357.807986454	11	15	12
62	1	20	273437.803646637	249357.807986454	11	15	12
62	1	20	273437.803646637	249357.807986454	11	15	12
62	1	20	273437.803646637	249357.807986454	11	15	12
62	1	20	273437.803646637	249357.807986454	11	15	12
62	1	20	273437.803646637	249357.807986454	11	15	12
62	1	20	273437.803646637	249357.807986454	11	15	12
62	1	20	273437.803646637	249357.807986454	11	15	12
62	1	20	273437.803646637	249357.807986454	11	15	12
62	1	20	273437.803646637	249357.807986454	11	15	12
62	1	20	273437.803646637	249357.807986454	11	15	12
62	1	20	273437.803646637	249357.807986454	11	15	12
62	1	20	273437.803646637	249357.807986454	11	15	12
62	1	20	273437.803646637	249357.807986454	11	15	12
62	1	20	273437.803646637	249357.807986454	11	15	12
62	1	20	273437.803646637	249357.807986454	11	15	12
62	1	20	273437.803646637	249357.807986454	11	15	12
62	1	20	273437.803646637	249357.807986454	11	15	12
62	1	20	273437.803646637	249357.807986454	11	15	12
62	1	20	273437.803646637	249357.807986454	11	15	12
62	1	20	273437.803646637	249357.807986454	11	15	12
62	1	20	273437.803646637	249357.807986454	11	15	12
62	1	20	273437.803646637	249357.807986454	11	15	12
62	1	20	273437.803646637	249357.807986454	11	15	12
63	1	20	273437.803646637	220822.314652327	20	15	18
63	1	20	273437.803646637	220822.314652327	20	15	18
63	1	20	273437.803646637	220822.314652327	20	15	18
63	1	20	273437.803646637	220822.314652327	20	15	18
63	1	20	273437.803646637	220822.314652327	20	15	18
63	1	20	273437.803646637	220822.314652327	20	15	18
63	1	20	273437.803646637	220822.314652327	20	15	18
63	1	20	273437.803646637	220822.314652327	20	15	18
63	1	20	273437.803646637	220822.314652327	20	15	18
63	1	20	273437.803646637	220822.314652327	20	15	18
63	1	20	273437.803646637	220822.314652327	20	15	18
63	1	20	273437.803646637	220822.314652327	20	15	18
63	1	20	273437.803646637	220822.314652327	20	15	18
63	1	20	273437.803646637	220822.314652327	20	15	18
63	1	20	273437.803646637	220822.314652327	20	15	18
63	1	20	273437.803646637	220822.314652327	20	15	18
63	1	20	273437.803646637	220822.314652327	20	15	18
63	1	20	273437.803646637	220822.314652327	20	15	18
63	1	20	273437.803646637	220822.314652327	20	15	18
63	1	20	273437.803646637	220822.314652327	20	15	18
63	1	20	273437.803646637	220822.314652327	20	15	18
63	1	20	273437.803646637	220822.314652327	20	15	18
63	1	20	273437.803646637	220822.314652327	20	15	18
63	1	20	273437.803646637	220822.314652327	20	15	18
63	1	20	273437.803646637	220822.314652327	20	15	18
63	1	20	273437.803646637	220822.314652327	20	15	18
63	1	20	273437.803646637	220822.314652327	20	15	18
63	1	20	273437.803646637	220822.314652327	20	15	18
63	1	20	273437.803646637	220822.314652327	20	15	18
63	1	20	273437.803646637	220822.314652327	20	15	18
64	1	20	273437.803646637	193835.808597849	17	15	17
64	1	20	273437.803646637	193835.808597849	17	15	17
64	1	20	273437.803646637	193835.808597849	17	15	17
64	1	20	273437.803646637	193835.808597849	17	15	17
64	1	20	273437.803646637	193835.808597849	17	15	17
64	1	20	273437.803646637	193835.808597849	17	15	17
64	1	20	273437.803646637	193835.808597849	17	15	17
64	1	20	273437.803646637	193835.808597849	17	15	17
64	1	20	273437.803646637	193835.808597849	17	15	17
64	1	20	273437.803646637	193835.808597849	17	15	17
64	1	20	273437.803646637	193835.808597849	17	15	17
64	1	20	273437.803646637	193835.808597849	17	15	17
64	1	20	273437.803646637	193835.808597849	17	15	17
64	1	20	273437.803646637	193835.808597849	17	15	17
64	1	20	273437.803646637	193835.808597849	19	15	17
64	1	20	273437.803646637	193835.808597849	19	15	17
64	1	20	273437.803646637	193835.808597849	19	15	17
64	1	20	273437.803646637	193835.808597849	19	15	17
64	1	20	273437.803646637	193835.808597849	19	15	17
64	1	20	273437.803646637	193835.808597849	19	15	17
64	1	20	273437.803646637	193835.808597849	19	15	17
64	1	20	273437.803646637	193835.808597849	19	15	17
64	1	20	273437.803646637	193835.808597849	19	15	17
64	1	20	273437.803646637	193835.808597849	19	15	17
64	1	20	273437.803646637	193835.808597849	19	15	17
64	1	20	273437.803646637	193835.808597849	19	15	17
64	1	20	273437.803646637	193835.808597849	19	15	17
64	1	20	273437.803646637	193835.808597849	19	15	17
64	1	20	273437.803646637	193835.808597849	19	15	17
64	1	20	273437.803646637	193835.808597849	19	15	17
65	1	20	273437.803646637	218617.058023161	19	15	19
65	1	20	273437.803646637	218617.058023161	19	15	19
65	1	20	273437.803646637	218617.058023161	19	15	19
65	1	20	273437.803646637	218617.058023161	19	15	19
65	1	20	273437.803646637	218617.058023161	19	15	19
65	1	20	273437.803646637	218617.058023161	19	15	19
65	1	20	273437.803646637	218617.058023161	19	15	19
65	1	20	273437.803646637	218617.058023161	19	15	19
65	1	20	273437.803646637	218617.058023161	19	15	19
65	1	20	273437.803646637	218617.058023161	19	15	19
65	1	20	273437.803646637	218617.058023161	19	15	19
65	1	20	273437.803646637	218617.058023161	19	15	19
65	1	20	273437.803646637	218617.058023161	19	15	19
65	1	20	273437.803646637	218617.058023161	19	15	19
65	1	20	273437.803646637	218617.058023161	19	15	19
65	1	20	273437.803646637	218617.058023161	19	15	19
65	1	20	273437.803646637	218617.058023161	19	15	19
65	1	20	273437.803646637	218617.058023161	19	15	19
65	1	20	273437.803646637	218617.058023161	19	15	19
65	1	20	273437.803646637	218617.058023161	19	15	19
65	1	20	273437.803646637	218617.058023161	19	15	19
65	1	20	273437.803646637	218617.058023161	19	15	19
65	1	20	273437.803646637	218617.058023161	19	15	19
65	1	20	273437.803646637	218617.058023161	17	15	19
65	1	20	273437.803646637	218617.058023161	17	15	19
65	1	20	273437.803646637	218617.058023161	17	15	19
65	1	20	273437.803646637	218617.058023161	17	15	19
65	1	20	273437.803646637	218617.058023161	17	15	19
65	1	20	273437.803646637	218617.058023161	17	15	19
65	1	20	273437.803646637	218617.058023161	17	15	19
66	1	20	273437.803646637	-1e+21	16	15	16
66	1	20	273437.803646637	-1e+21	16	15	16
66	1	20	273437.803646637	-1e+21	16	15	16
66	1	20	273437.803646637	-1e+21	15	15	16
66	1	20	273437.803646637	-1e+21	15	15	16
66	1	20	273437.803646637	-1e+21	15	15	16
66	1	20	273437.803646637	-1e+21	15	15	16
66	1	20	273437.803646637	-1e+21	15	15	16
66	1	20	273437.803646637	-1e+21	15	15	16
66	1	20	273437.803646637	-1e+21	15	15	16
66	1	20	273437.803646637	-1e+21	15	15	16
66	1	20	273437.803646637	-1e+21	15	15	16
66	1	20	273437.803646637	-1e+21	15	15	16
66	1	20	273437.803646637	-1e+21	15	15	16
66	1	20	273437.803646637	-1e+21	15	15	16
66	1	20	273437.803646637	-1e+21	15	15	16
66	1	20	273437.803646637	-1e+21	15	15	16
66	1	20	273437.803646637	-1e+21	15	15	16
66	1	20	273437.803646637	-1e+21	15	15	16
66	1	20	273437.803646637	-1e+21	15	15	16
66	1	20	273437.803646637	-1e+21	15	15	16
66	1	20	273437.803646637	-1e+21	15	15	16
66	1	20	273437.803646637	-1e+21	15	15	16
66	1	20	273437.803646637	-1e+21	15	15	16
66	1	20	273437.803646637	-1e+21	15	15	16
66	1	20	273437.803646637	-1e+21	15	15	16
66	1	20	273437.803646637	-1e+21	15	15	16
66	1	20	273437.803646637	-1e+21	15	15	16
66	1	20	273437.803646637	-1e+21	15	15	16
66	1	20	273437.803646637	-1e+21	15	15	16
67	1	20	273437.803646637	241096.954425993	14	15	14
67	1	20	273437.803646637	241096.954425993	14	15	14
67	1	20	273437.803646637	241096.954425993	18	15	14
67	1	20	273437.803646637	241096.954425993	18	15	14
67	1	20	273437.803646637	241096.954425993	18	15	14
67	1	20	273437.803646637	241096.954425993	18	15	14
67	1	20	273437.803646637	241096.954425993	18	15	14
67	1	20	273437.803646637	241096.954425993	18	15	14
67	1	20	273437.803646637	241096.954425993	18	15	14
67	1	20	273437.803646637	241096.954425993	18	15	14
67	1	20	273437.803646637	241096.954425993	18	15	14
67	1	20	273437.803646637	241096.954425993	18	15	14
67	1	20	273437.803646637	241096.954425993	18	15	14
67	1	20	273437.803646637	241096.954425993	18	15	14
67	1	20	273437.803646637	241096.954425993	18	15	14
67	1	20	273437.803646637	241096.954425993	18	15	14
67	1	20	273437.803646637	241096.954425993	18	15	14
67	1	20	273437.803646637	241096.954425993	18	15	14
67	1	20	273437.803646637	241096.954425993	18	15	14
67	1	20	273437.803646637	241096.954425993	18	15	14
67	1	20	273437.803646637	241096.954425993	18	15	14
67	1	20	273437.803646637	241096.954425993	18	15	14
67	1	20	273437.803646637	241096.954425993	18	15	14
67	1	20	273437.803646637	241096.954425993	18	15	14
67	1	20	273437.803646637	241096.954425993	18	15	14
67	1	20	273437.803646637	241096.954425993	18	15	14
67	1	20	273437.803646637	241096.954425993	18	15	14
67	1	20	273437.803646637	241096.954425993	18	15	14
67	1	20	273437.803646637	241096.954425993	18	15	14
67	1	20	273437.803646637	241096.954425993	18	15	14
68	1	20	273437.803646637	227035.449379392	13	15	13
68	1	20	273437.803646637	227035.449379392	13	15	13
68	1	20	273437.803646637	227035.449379392	13	15	13
68	1	20	273437.803646637	227035.449379392	13	15	13
68	1	20	273437.803646637	227035.449379392	13	15	13
68	1	20	273437.803646637	227035.449379392	13	15	13
68	1	20	273437.803646637	227035.449379392	13	15	13
68	1	20	273437.803646637	227035.449379392	13	15	13
68	1	20	273437.803646637	227035.449379392	13	15	13
68	1	20	273437.803646637	227035.449379392	13	15	13
68	1	20	273437.803646637	227035.449379392	13	15	13
68	1	20	273437.803646637	227035.449379392	13	15	13
68	1	20	273437.803646637	227035.449379392	13	15	13
68	1	20	273437.803646637	227035.449379392	13	15	13
68	1	20	273437.803646637	227035.449379392	13	15	13
68	1	20	273437.803646637	227035.449379392	13	15	13
68	1	20	273437.803646637	227035.449379392	13	15	13
68	1	20	273437.803646637	227035.449379392	13	15	13
68	1	20	273437.803646637	227035.449379392	13	15	13
68	1	20	273437.803646637	227035.449379392	7	15	13
68	1	20	273437.803646637	227035.449379392	7	15	13
68	1	20	273437.803646637	227035.449379392	7	15	13
68	1	20	273437.803646637	227035.449379392	7	15	13
68	1	20	273437.803646637	227035.449379392	7	15	13
68	1	20	273437.803646637	227035.449379392	7	15	13
68	1	20	273437.803646637	227035.449379392	7	15	13
68	1	20	273437.803646637	227035.449379392	7	15	13
68	1	20	273437.803646637	227035.449379392	7	15	13
68	1	20	273437.803646637	227035.449379392	7	15	13
68	1	20	273437.803646637	227035.449379392	7	15	13
69	1	20	273437.803646637	240495.165055338	11	15	11
69	1	20	273437.803646637	240495.165055338	11	15	11
69	1	20	273437.803646637	240495.165055338	11	15	11
69	1	20	273437.803646637	240495.165055338	11	15	11
69	1	20	273437.803646637	240495.165055338	15	15	11
69	1	20	273437.803646637	240495.165055338	15	15	11
69	1	20	273437.803646637	240495.165055338	15	15	11
69	1	20	273437.803646637	240495.165055338	15	15	11
69	1	20	273437.803646637	240495.165055338	15	15	11
69	1	20	273437.803646637	240495.165055338	15	15	11
69	1	20	273437.803646637	240495.165055338	15	15	11
69	1	20	273437.803646637	240495.165055338	15	15	11
69	1	20	273437.803646637	240495.165055338	15	15	11
69	1	20	273437.803646637	240495.165055338	15	15	11
69	1	20	273437.803646637	240495.165055338	15	15	11
69	1	20	273437.803646637	240495.165055338	15	15	11
69	1	20	273437.803646637	240495.165055338	15	15	11
69	1	20	273437.803646637	240495.165055338	15	15	11
69	1	20	273437.803646637	240495.165055338	15	15	11
69	1	20	273437.803646637	240495.165055338	15	15	11
69	1	20	273437.803646637	240495.165055338	15	15	11
69	1	20	273437.803646637	240495.165055338	15	15	11
69	1	20	273437.803646637	240495.165055338	15	15	11
69	1	20	273437.803646637	240495.165055338	15	15	11
69	1	20	273437.803646637	240495.165055338	15	15	11
69	1	20	273437.803646637	240495.165055338	15	15	11
69	1	20	273437.803646637	240495.165055338	15	15	11
69	1	20	273437.803646637	240495.165055338	15	15	11
69	1	20	273437.803646637	240495.165055338	15	15	11
69	1	20	273437.803646637	240495.165055338	15	15	11
70	1	20	273437.803646637	266768.561848299	11	15	11
70	1	20	273437.803646637	266768.561848299	11	15	11
70	1	20	273437.803646637	266768.561848299	11	15	11
70	1	20	273437.803646637	266768.561848299	10	15	11
70	1	20	273437.803646637	266768.561848299	10	15	11
70	1	20	273437.803646637	266768.561848299	10	15	11
70	1	20	273437.803646637	266768.561848299	10	15	11
70	1	20	273437.803646637	266768.561848299	10	15	11
70	1	20	273437.803646637	266768.561848299	10	15	11
70	1	20	273437.803646637	266768.561848299	10	15	11
70	1	20	273437.803646637	266768.561848299	10	15	11
70	1	20	273437.803646637	266768.561848299	10	15	11
70	1	20	273437.803646637	266768.561848299	10	15	11
70	1	20	273437.803646637	266768.561848299	10	15	11
70	1	20	273437.803646637	266768.561848299	10	15	11
70	1	20	273437.803646637	266768.561848299	10	15	11
70	1	20	273437.803646637	266768.561848299	10	15	11
70	1	20	273437.803646637	266768.561848299	10	15	11
70	1	20	273437.803646637	266768.561848299	10	15	11
70	1	20	273437.803646637	266768.561848299	10	15	11
70	1	20	273437.803646637	266768.561848299	10	15	11
70	1	20	273437.803646637	266768.561848299	10	15	11
70	1	20	273437.803646637	266768.561848299	10	15	11
70	1	20	273437.803646637	266768.561848299	10	15	11
70	1	20	273437.803646637	266768.561848299	10	15	11
70	1	20	273437.803646637	266768.561848299	10	15	11
70	1	20	273437.803646637	266768.561848299	10	15	11
70	1	20	273437.803646637	266768.561848299	10	15	11
70	1	20	273437.803646637	266768.561848299	10	15	11
70	1	20	273437.803646637	266768.561848299	10	15	11
71	1	20	273437.803646637	230895.796801295	15	15	11
71	1	20	273437.803646637	230895.796801295	15	15	11
71	1	20	273437.803646637	230895.796801295	15	15	11
71	1	20	273437.803646637	230895.796801295	15	15	11
71	1	20	273437.803646637	230895.796801295	16	15	11
71	1	20	273437.803646637	230895.796801295	16	15	11
71	1	20	273437.803646637	230895.796801295	16	15	11
71	1	20	273437.803646637	230895.796801295	16	15	11
71	1	20	273437.803646637	230895.796801295	16	15	11
71	1	20	273437.803646637	230895.796801295	16	15	11
71	1	20	273437.803646637	230895.796801295	16	15	11
71	1	20	273437.803646637	230895.796801295	16	15	11
71	1	20	273437.803646637	230895.796801295	16	15	11
71	1	20	273437.803646637	230895.796801295	16	15	11
71	1	20	273437.803646637	230895.796801295	16	15	11
71	1	20	273437.803646637	230895.796801295	16	15	11
71	1	20	273437.803646637	230895.796801295	16	15	11
71	1	20	273437.803646637	230895.796801295	16	15	11
71	1	20	273437.803646637	230895.796801295	16	15	11
71	1	20	273437.803646637	230895.796801295	16	15	11
71	1	20	273437.803646637	230895.796801295	16	15	11
71	1	20	273437.803646637	230895.796801295	16	15	11
71	1	20	273437.803646637	230895.796801295	16	15	11
71	1	20	273437.803646637	230895.796801295	16	15	11
71	1	20	273437.803646637	230895.796801295	16	15	11
71	1	20	273437.803646637	230895.796801295	16	15	11
71	1	20	273437.803646637	230895.796801295	16	15	11
71	1	20	273437.803646637	230895.796801295	16	15	11
71	1	20	273437.803646637	230895.796801295	16	15	11
71	1	20	273437.803646637	230895.796801295	16	15	11
72	1	20	273437.803646637	-1e+21	15	15	16
72	1	20	273437.803646637	-1e+21	15	15	16
72	1	20	273437.803646637	-1e+21	15	15	16
72	1	20	273437.803646637	-1e+21	15	15	16
72	1	20	273437.803646637	-1e+21	15	15	16
72	1	20	273437.803646637	-1e+21	15	15	16
72	1	20	273437.803646637	-1e+21	13	15	16
72	1	20	273437.803646637	-1e+21	13	15	16
72	1	20	273437.803646637	-1e+21	13	15	16
72	1	20	273437.803646637	-1e+21	13	15	16
72	1	20	273437.803646637	-1e+21	13	15	16
72	1	20	273437.803646637	-1e+21	13	15	16
72	1	20	273437.803646637	-1e+21	13	15	16
72	1	20	273437.803646637	-1e+21	13	15	16
72	1	20	273437.803646637	-1e+21	13	15	16
72	1	20	273437.803646637	-1e+21	13	15	16
72	1	20	273437.803646637	-1e+21	13	15	16
72	1	20	273437.803646637	-1e+21	13	15	16
72	1	20	273437.803646637	-1e+21	13	15	16
72	1	20	273437.803646637	-1e+21	13	15	16
