"k"	"w"	"num_featg"	"fitness_gbest"	"min_fit_x"	""
2985	1	10	-111.99	-111.99	2
2986	1	10	-111.99	-111.99	2
2987	1	10	-111.99	-111.99	2
2988	1	10	-111.99	-111.99	2
2989	1	10	-111.99	-111.99	3
2990	1	10	-111.99	-111.99	3
2991	1	10	-111.99	-111.99	2
2992	1	10	-111.99	-111.99	2
2993	1	10	-111.99	-111.99	2
2994	1	10	-111.99	-111.99	3
2995	1	10	-111.99	-111.99	1
2996	1	10	-111.99	-111.99	3
2997	1	10	-111.99	-111.99	2
2998	1	10	-111.99	-111.99	1
2999	1	10	-111.99	-111.99	1
3000	1	10	-111.99	-111.99	2
3001	1	10	-111.99	-111.99	2
3002	1	10	-111.99	-111.99	2
3003	1	10	-111.99	-111.99	3
3004	1	10	-111.99	-111.99	1
3005	1	10	-111.99	-111.99	3
3006	1	10	-111.99	-111.99	1
3007	1	10	-111.99	-111.99	1
3008	1	10	-111.99	-111.99	3
3009	1	10	-111.99	-111.99	2
3010	1	10	-111.99	-111.99	4
3011	1	10	-111.99	-111.99	2
3012	1	10	-111.99	-111.99	1
3013	1	10	-111.99	-111.99	2
3014	1	10	-111.99	-111.99	2
3015	1	10	-111.99	1e+21	2
3016	1	10	-111.99	-111.99	2
3017	1	10	-111.99	-111.99	3
3018	1	10	-111.99	-111.99	2
3019	1	10	-111.99	-111.99	2
3020	1	10	-111.99	-111.99	2
3021	1	10	-111.99	-111.99	1
3022	1	10	-111.99	-111.99	2
3023	1	10	-111.99	-111.99	2
3024	1	10	-111.99	-111.99	1
3025	1	10	-111.99	-111.99	3
3026	1	10	-111.99	-111.99	2
3027	1	10	-111.99	-111.99	2
3028	1	10	-111.99	-111.99	2
3029	1	10	-111.99	-111.99	2
3030	1	10	-111.99	-111.99	2
3031	1	10	-111.99	-111.99	2
3032	1	10	-111.99	-111.99	4
3033	1	10	-111.99	-111.99	2
3034	1	10	-111.99	-111.99	1
3035	1	10	-111.99	-111.99	3
3036	1	10	-111.99	-111.99	2
3037	1	10	-111.99	-111.99	3
3038	1	10	-111.99	-111.99	2
3039	1	10	-111.99	-111.99	2
3040	1	10	-111.99	-111.99	2
3041	1	10	-111.99	-111.99	2
3042	1	10	-111.99	-111.99	1
3043	1	10	-111.99	-111.99	2
3044	1	10	-111.99	-111.99	1
3045	1	10	-111.99	-111.99	2
3046	1	10	-111.99	-111.99	2
3047	1	10	-111.99	-111.99	1
3048	1	10	-111.99	-111.99	3
3049	1	10	-111.99	-111.99	2
3050	1	10	-111.99	-111.99	1
3051	1	10	-111.99	-111.99	2
3052	1	10	-111.99	-111.99	2
3053	1	10	-111.99	-111.99	3
3054	1	10	-111.99	-111.99	2
3055	1	10	-111.99	-111.99	3
3056	1	10	-111.99	-111.99	1
3057	1	10	-111.99	-111.99	2
3058	1	10	-111.99	-111.99	2
3059	1	10	-111.99	-111.99	1
3060	1	10	-111.99	-111.99	2
3061	1	10	-111.99	-111.99	1
3062	1	10	-111.99	-111.99	1
3063	1	10	-111.99	-111.99	2
3064	1	10	-111.99	-111.99	2
3065	1	10	-111.99	-111.99	1
3066	1	10	-111.99	1e+21	2
3067	1	10	-111.99	-111.99	3
3068	1	10	-111.99	-111.99	2
3069	1	10	-111.99	-111.99	2
3070	1	10	-111.99	-111.99	1
3071	1	10	-111.99	-111.99	1
3072	1	10	-111.99	-111.99	4
3073	1	10	-111.99	-111.99	2
3074	1	10	-111.99	-111.99	2
3075	1	10	-111.99	-111.99	2
3076	1	10	-111.99	-111.99	2
3077	1	10	-111.99	-111.99	2
3078	1	10	-111.99	-111.99	2
3079	1	10	-111.99	-111.99	1
3080	1	10	-111.99	-111.99	1
3081	1	10	-111.99	-111.99	1
3082	1	10	-111.99	-111.99	2
3083	1	10	-111.99	-111.99	2
3084	1	10	-111.99	-111.99	1
3085	1	10	-111.99	-111.99	2
3086	1	10	-111.99	-111.99	1
3087	1	10	-111.99	-111.99	2
3088	1	10	-111.99	-111.99	2
3089	1	10	-111.99	-111.99	2
3090	1	10	-111.99	-111.99	2
3091	1	10	-111.99	-111.99	3
3092	1	10	-111.99	-111.99	1
3093	1	10	-111.99	-111.99	1
3094	1	10	-111.99	-111.99	2
3095	1	10	-111.99	-111.99	2
3096	1	10	-111.99	-111.99	2
3097	1	10	-111.99	-111.99	2
3098	1	10	-111.99	-111.99	2
3099	1	10	-111.99	-111.99	2
3100	1	10	-111.99	-111.99	5
3101	1	10	-111.99	-111.99	1
3102	1	10	-111.99	-111.99	2
3103	1	10	-111.99	-111.99	4
3104	1	10	-111.99	-111.99	2
3105	1	10	-111.99	-111.99	1
3106	1	10	-111.99	-111.99	1
3107	1	10	-111.99	-111.99	2
3108	1	10	-111.99	-111.99	2
3109	1	10	-111.99	-111.99	1
3110	1	10	-111.99	-111.99	5
3111	1	10	-111.99	-111.99	2
3112	1	10	-111.99	-111.99	2
3113	1	10	-111.99	-111.99	1
3114	1	10	-111.99	-111.99	3
3115	1	10	-111.99	-111.99	2
3116	1	10	-111.99	-111.99	4
3117	1	10	-111.99	1e+21	2
3118	1	10	-111.99	-111.99	1
3119	1	10	-111.99	-111.99	2
3120	1	10	-111.99	-111.99	2
3121	1	10	-111.99	-111.99	1
3122	1	10	-111.99	-111.99	1
3123	1	10	-111.99	-111.99	2
3124	1	10	-111.99	-111.99	2
3125	1	10	-111.99	-111.99	2
3126	1	10	-111.99	-111.99	3
3127	1	10	-111.99	-111.99	2
3128	1	10	-111.99	-111.99	2
3129	1	10	-111.99	-111.99	1
3130	1	10	-111.99	-111.99	1
3131	1	10	-111.99	-111.99	3
3132	1	10	-111.99	-111.99	2
3133	1	10	-111.99	-111.99	3
3134	1	10	-111.99	-111.99	2
3135	1	10	-111.99	-111.99	3
3136	1	10	-111.99	-111.99	2
3137	1	10	-111.99	-111.99	2
3138	1	10	-111.99	-111.99	2
3139	1	10	-111.99	-111.99	2
3140	1	10	-111.99	-111.99	1
3141	1	10	-111.99	-111.99	4
3142	1	10	-111.99	-111.99	1
3143	1	10	-111.99	-111.99	2
3144	1	10	-111.99	-111.99	1
3145	1	10	-111.99	-111.99	1
3146	1	10	-111.99	-111.99	3
3147	1	10	-111.99	-111.99	1
3148	1	10	-111.99	-111.99	1
3149	1	10	-111.99	-111.99	1
3150	1	10	-111.99	-111.99	3
3151	1	10	-111.99	-111.99	2
3152	1	10	-111.99	-111.99	3
3153	1	10	-111.99	-111.99	6
3154	1	10	-111.99	-111.99	3
3155	1	10	-111.99	-111.99	3
3156	1	10	-111.99	-111.99	1
3157	1	10	-111.99	-111.99	1
3158	1	10	-111.99	-111.99	2
3159	1	10	-111.99	-111.99	3
3160	1	10	-111.99	-111.99	1
3161	1	10	-111.99	-111.99	2
3162	1	10	-111.99	-111.99	1
3163	1	10	-111.99	-111.99	2
3164	1	10	-111.99	-111.99	2
3165	1	10	-111.99	-111.99	2
3166	1	10	-111.99	-111.99	2
3167	1	10	-111.99	-111.99	1
3168	1	10	-111.99	1e+21	3
3169	1	10	-111.99	-111.99	3
3170	1	10	-111.99	-111.99	2
3171	1	10	-111.99	-111.99	2
3172	1	10	-111.99	-111.99	1
3173	1	10	-111.99	-111.99	1
3174	1	10	-111.99	-111.99	5
3175	1	10	-111.99	-111.99	2
3176	1	10	-111.99	-111.99	2
3177	1	10	-111.99	-111.99	2
3178	1	10	-111.99	-111.99	2
3179	1	10	-111.99	-111.99	1
3180	1	10	-111.99	-111.99	2
3181	1	10	-111.99	-111.99	3
3182	1	10	-111.99	-111.99	3
3183	1	10	-111.99	-111.99	2
3184	1	10	-111.99	-111.99	2
3185	1	10	-111.99	-111.99	2
3186	1	10	-111.99	-111.99	2
3187	1	10	-111.99	-111.99	2
3188	1	10	-111.99	-111.99	4
3189	1	10	-111.99	-111.99	2
3190	1	10	-111.99	-111.99	4
3191	1	10	-111.99	-111.99	1
3192	1	10	-111.99	-111.99	2
3193	1	10	-111.99	-111.99	4
3194	1	10	-111.99	-111.99	2
3195	1	10	-111.99	-111.99	1
3196	1	10	-111.99	-111.99	4
3197	1	10	-111.99	-111.99	4
3198	1	10	-111.99	-111.99	3
3199	1	10	-111.99	-111.99	1
3200	1	10	-111.99	-111.99	1
3201	1	10	-111.99	-111.99	3
3202	1	10	-111.99	-111.99	2
3203	1	10	-111.99	-111.99	3
3204	1	10	-111.99	-111.99	2
3205	1	10	-111.99	-111.99	2
3206	1	10	-111.99	-111.99	1
3207	1	10	-111.99	-111.99	2
3208	1	10	-111.99	-111.99	3
3209	1	10	-111.99	-111.99	3
3210	1	10	-111.99	-111.99	2
3211	1	10	-111.99	-111.99	3
3212	1	10	-111.99	-111.99	2
3213	1	10	-111.99	-111.99	1
3214	1	10	-111.99	-111.99	3
3215	1	10	-111.99	-111.99	3
3216	1	10	-111.99	-111.99	2
3217	1	10	-111.99	-111.99	2
3218	1	10	-111.99	-111.99	2
3219	1	10	-111.99	1e+21	3
3220	1	10	-111.99	-111.99	3
3221	1	10	-111.99	-111.99	1
3222	1	10	-111.99	-111.99	2
3223	1	10	-111.99	-111.99	2
3224	1	10	-111.99	-111.99	3
3225	1	10	-111.99	-111.99	3
3226	1	10	-111.99	-111.99	3
3227	1	10	-111.99	-111.99	3
3228	1	10	-111.99	-111.99	3
3229	1	10	-111.99	-111.99	2
3230	1	10	-111.99	-111.99	4
3231	1	10	-111.99	-111.99	1
3232	1	10	-111.99	-111.99	2
3233	1	10	-111.99	-111.99	2
3234	1	10	-111.99	-111.99	2
3235	1	10	-111.99	-111.99	2
3236	1	10	-111.99	-111.99	2
3237	1	10	-111.99	-111.99	2
3238	1	10	-111.99	-111.99	1
3239	1	10	-111.99	-111.99	1
3240	1	10	-111.99	-111.99	1
3241	1	10	-111.99	-111.99	1
3242	1	10	-111.99	-111.99	2
3243	1	10	-111.99	-111.99	3
3244	1	10	-111.99	-111.99	1
3245	1	10	-111.99	-111.99	1
3246	1	10	-111.99	-111.99	2
3247	1	10	-111.99	-111.99	3
3248	1	10	-111.99	-111.99	1
3249	1	10	-111.99	-111.99	5
3250	1	10	-111.99	-111.99	3
3251	1	10	-111.99	-111.99	3
3252	1	10	-111.99	-111.99	2
3253	1	10	-111.99	-111.99	3
3254	1	10	-111.99	-111.99	1
3255	1	10	-111.99	-111.99	1
3256	1	10	-111.99	-111.99	2
3257	1	10	-111.99	-111.99	3
3258	1	10	-111.99	-111.99	2
3259	1	10	-111.99	-111.99	5
3260	1	10	-111.99	-111.99	2
3261	1	10	-111.99	-111.99	1
3262	1	10	-111.99	-111.99	1
3263	1	10	-111.99	-111.99	5
3264	1	10	-111.99	-111.99	3
3265	1	10	-111.99	-111.99	2
3266	1	10	-111.99	-111.99	2
3267	1	10	-111.99	-111.99	2
3268	1	10	-111.99	-111.99	4
3269	1	10	-111.99	-111.99	4
3270	1	10	-111.99	1e+21	2
3271	1	10	-111.99	-111.99	2
3272	1	10	-111.99	-111.99	1
3273	1	10	-111.99	-111.99	2
3274	1	10	-111.99	-111.99	1
3275	1	10	-111.99	-111.99	2
3276	1	10	-111.99	-111.99	2
3277	1	10	-111.99	-111.99	1
3278	1	10	-111.99	-111.99	1
3279	1	10	-111.99	-111.99	2
3280	1	10	-111.99	-111.99	2
3281	1	10	-111.99	-111.99	3
3282	1	10	-111.99	-111.99	2
3283	1	10	-111.99	-111.99	1
3284	1	10	-111.99	-111.99	2
3285	1	10	-111.99	-111.99	1
3286	1	10	-111.99	-111.99	1
3287	1	10	-111.99	-111.99	2
3288	1	10	-111.99	-111.99	2
3289	1	10	-111.99	-111.99	2
3290	1	10	-111.99	-111.99	1
3291	1	10	-111.99	-111.99	2
3292	1	10	-111.99	-111.99	3
3293	1	10	-111.99	-111.99	1
3294	1	10	-111.99	-111.99	2
3295	1	10	-111.99	-111.99	3
3296	1	10	-111.99	-111.99	2
3297	1	10	-111.99	-111.99	1
3298	1	10	-111.99	-111.99	2
3299	1	10	-111.99	-111.99	2
3300	1	10	-111.99	-111.99	2
3301	1	10	-111.99	-111.99	2
3302	1	10	-111.99	-111.99	1
3303	1	10	-111.99	-111.99	2
3304	1	10	-111.99	-111.99	2
3305	1	10	-111.99	-111.99	4
3306	1	10	-111.99	-111.99	2
3307	1	10	-111.99	-111.99	2
3308	1	10	-111.99	-111.99	3
3309	1	10	-111.99	-111.99	2
3310	1	10	-111.99	-111.99	3
3311	1	10	-111.99	-111.99	2
3312	1	10	-111.99	-111.99	2
3313	1	10	-111.99	-111.99	3
3314	1	10	-111.99	-111.99	1
3315	1	10	-111.99	-111.99	2
3316	1	10	-111.99	-111.99	2
3317	1	10	-111.99	-111.99	2
3318	1	10	-111.99	-111.99	2
3319	1	10	-111.99	-111.99	2
3320	1	10	-111.99	-111.99	2
3321	1	10	-111.99	1e+21	8
3322	1	10	-111.99	-111.99	3
3323	1	10	-111.99	-111.99	3
3324	1	10	-111.99	-111.99	1
3325	1	10	-111.99	-111.99	4
3326	1	10	-111.99	-111.99	2
3327	1	10	-111.99	-111.99	2
3328	1	10	-111.99	-111.99	2
3329	1	10	-111.99	-111.99	3
3330	1	10	-111.99	-111.99	2
3331	1	10	-111.99	-111.99	2
3332	1	10	-111.99	-111.99	1
3333	1	10	-111.99	-111.99	4
3334	1	10	-111.99	-111.99	3
3335	1	10	-111.99	-111.99	1
3336	1	10	-111.99	-111.99	1
3337	1	10	-111.99	-111.99	2
3338	1	10	-111.99	-111.99	1
3339	1	10	-111.99	-111.99	2
3340	1	10	-111.99	-111.99	3
3341	1	10	-111.99	-111.99	1
3342	1	10	-111.99	-111.99	2
3343	1	10	-111.99	-111.99	3
3344	1	10	-111.99	-111.99	1
3345	1	10	-111.99	-111.99	2
3346	1	10	-111.99	-111.99	2
3347	1	10	-111.99	-111.99	2
3348	1	10	-111.99	-111.99	2
3349	1	10	-111.99	-111.99	2
3350	1	10	-111.99	-111.99	1
3351	1	10	-111.99	-111.99	3
3352	1	10	-111.99	-111.99	1
3353	1	10	-111.99	-111.99	1
3354	1	10	-111.99	-111.99	4
3355	1	10	-111.99	-111.99	2
3356	1	10	-111.99	-111.99	1
3357	1	10	-111.99	-111.99	2
3358	1	10	-111.99	-111.99	1
3359	1	10	-111.99	-111.99	2
3360	1	10	-111.99	-111.99	2
3361	1	10	-111.99	-111.99	2
3362	1	10	-111.99	-111.99	2
3363	1	10	-111.99	-111.99	2
3364	1	10	-111.99	-111.99	2
3365	1	10	-111.99	-111.99	1
3366	1	10	-111.99	-111.99	2
3367	1	10	-111.99	-111.99	2
3368	1	10	-111.99	-111.99	2
3369	1	10	-111.99	-111.99	1
3370	1	10	-111.99	-111.99	4
3371	1	10	-111.99	-111.99	2
3372	1	10	-111.99	1e+21	2
3373	1	10	-111.99	-111.99	2
3374	1	10	-111.99	-111.99	3
3375	1	10	-111.99	-111.99	2
3376	1	10	-111.99	-111.99	2
3377	1	10	-111.99	-111.99	2
3378	1	10	-111.99	-111.99	2
3379	1	10	-111.99	-111.99	1
3380	1	10	-111.99	-111.99	2
3381	1	10	-111.99	-111.99	1
3382	1	10	-111.99	-111.99	2
3383	1	10	-111.99	-111.99	2
3384	1	10	-111.99	-111.99	3
3385	1	10	-111.99	-111.99	2
3386	1	10	-111.99	-111.99	1
3387	1	10	-111.99	-111.99	2
3388	1	10	-111.99	-111.99	2
3389	1	10	-111.99	-111.99	2
3390	1	10	-111.99	-111.99	2
3391	1	10	-111.99	-111.99	3
3392	1	10	-111.99	-111.99	1
3393	1	10	-111.99	-111.99	3
3394	1	10	-111.99	-111.99	1
3395	1	10	-111.99	-111.99	1
3396	1	10	-111.99	-111.99	2
3397	1	10	-111.99	-111.99	4
3398	1	10	-111.99	-111.99	2
3399	1	10	-111.99	-111.99	1
3400	1	10	-111.99	-111.99	2
3401	1	10	-111.99	-111.99	1
3402	1	10	-111.99	-111.99	3
3403	1	10	-111.99	-111.99	2
3404	1	10	-111.99	-111.99	3
3405	1	10	-111.99	-111.99	2
3406	1	10	-111.99	-111.99	2
3407	1	10	-111.99	-111.99	2
3408	1	10	-111.99	-111.99	1
3409	1	10	-111.99	-111.99	2
3410	1	10	-111.99	-111.99	2
3411	1	10	-111.99	-111.99	2
3412	1	10	-111.99	-111.99	1
3413	1	10	-111.99	-111.99	2
3414	1	10	-111.99	-111.99	3
3415	1	10	-111.99	-111.99	3
3416	1	10	-111.99	-111.99	1
3417	1	10	-111.99	-111.99	2
3418	1	10	-111.99	-111.99	2
3419	1	10	-111.99	-111.99	1
3420	1	10	-111.99	-111.99	1
3421	1	10	-111.99	-111.99	1
3422	1	10	-111.99	-111.99	1
3423	1	10	-111.99	1e+21	2
3424	1	10	-111.99	-111.99	1
3425	1	10	-111.99	-111.99	3
3426	1	10	-111.99	-111.99	1
3427	1	10	-111.99	-111.99	1
3428	1	10	-111.99	-111.99	3
3429	1	10	-111.99	-111.99	1
3430	1	10	-111.99	-111.99	2
3431	1	10	-111.99	-111.99	2
3432	1	10	-111.99	-111.99	2
3433	1	10	-111.99	-111.99	1
3434	1	10	-111.99	-111.99	5
3435	1	10	-111.99	-111.99	2
3436	1	10	-111.99	-111.99	2
3437	1	10	-111.99	-111.99	2
3438	1	10	-111.99	-111.99	2
3439	1	10	-111.99	-111.99	3
3440	1	10	-111.99	-111.99	1
3441	1	10	-111.99	-111.99	1
3442	1	10	-111.99	-111.99	4
3443	1	10	-111.99	-111.99	1
3444	1	10	-111.99	-111.99	2
3445	1	10	-111.99	-111.99	3
3446	1	10	-111.99	-111.99	2
3447	1	10	-111.99	-111.99	1
3448	1	10	-111.99	-111.99	4
3449	1	10	-111.99	-111.99	1
3450	1	10	-111.99	-111.99	1
3451	1	10	-111.99	-111.99	1
3452	1	10	-111.99	-111.99	2
3453	1	10	-111.99	-111.99	2
3454	1	10	-111.99	-111.99	2
3455	1	10	-111.99	-111.99	2
3456	1	10	-111.99	-111.99	2
3457	1	10	-111.99	-111.99	1
3458	1	10	-111.99	-111.99	2
3459	1	10	-111.99	-111.99	2
3460	1	10	-111.99	-111.99	2
3461	1	10	-111.99	-111.99	3
3462	1	10	-111.99	-111.99	2
3463	1	10	-111.99	-111.99	2
3464	1	10	-111.99	-111.99	2
3465	1	10	-111.99	-111.99	2
3466	1	10	-111.99	-111.99	2
3467	1	10	-111.99	-111.99	3
3468	1	10	-111.99	-111.99	2
3469	1	10	-111.99	-111.99	1
3470	1	10	-111.99	-111.99	1
3471	1	10	-111.99	-111.99	2
3472	1	10	-111.99	-111.99	1
3473	1	10	-111.99	-111.99	1
3474	1	10	-111.99	1e+21	3
3475	1	10	-111.99	-111.99	1
3476	1	10	-111.99	-111.99	1
3477	1	10	-111.99	-111.99	3
3478	1	10	-111.99	-111.99	2
3479	1	10	-111.99	-111.99	2
3480	1	10	-111.99	-111.99	2
3481	1	10	-111.99	-111.99	1
3482	1	10	-111.99	-111.99	2
3483	1	10	-111.99	-111.99	3
3484	1	10	-111.99	-111.99	2
3485	1	10	-111.99	-111.99	1
3486	1	10	-111.99	-111.99	4
3487	1	10	-111.99	-111.99	4
3488	1	10	-111.99	-111.99	4
3489	1	10	-111.99	-111.99	1
3490	1	10	-111.99	-111.99	2
3491	1	10	-111.99	-111.99	3
3492	1	10	-111.99	-111.99	1
3493	1	10	-111.99	-111.99	4
3494	1	10	-111.99	-111.99	1
3495	1	10	-111.99	-111.99	4
3496	1	10	-111.99	-111.99	3
3497	1	10	-111.99	-111.99	1
3498	1	10	-111.99	-111.99	3
3499	1	10	-111.99	-111.99	1
3500	1	10	-111.99	-111.99	2
3501	1	10	-111.99	-111.99	1
3502	1	10	-111.99	-111.99	1
3503	1	10	-111.99	-111.99	1
3504	1	10	-111.99	-111.99	2
3505	1	10	-111.99	-111.99	2
3506	1	10	-111.99	-111.99	2
3507	1	10	-111.99	-111.99	2
3508	1	10	-111.99	-111.99	2
3509	1	10	-111.99	-111.99	2
3510	1	10	-111.99	-111.99	2
3511	1	10	-111.99	-111.99	2
3512	1	10	-111.99	-111.99	2
3513	1	10	-111.99	-111.99	2
3514	1	10	-111.99	-111.99	3
3515	1	10	-111.99	-111.99	2
3516	1	10	-111.99	-111.99	4
3517	1	10	-111.99	-111.99	1
3518	1	10	-111.99	-111.99	3
3519	1	10	-111.99	-111.99	4
3520	1	10	-111.99	-111.99	2
3521	1	10	-111.99	-111.99	1
3522	1	10	-111.99	-111.99	2
3523	1	10	-111.99	-111.99	2
3524	1	10	-111.99	-111.99	1
3525	1	10	-111.99	1e+21	2
3526	1	10	-111.99	-111.99	2
3527	1	10	-111.99	-111.99	2
3528	1	10	-111.99	-111.99	2
3529	1	10	-111.99	-111.99	2
3530	1	10	-111.99	-111.99	3
3531	1	10	-111.99	-111.99	3
3532	1	10	-111.99	-111.99	1
3533	1	10	-111.99	-111.99	2
3534	1	10	-111.99	-111.99	3
3535	1	10	-111.99	-111.99	3
3536	1	10	-111.99	-111.99	2
3537	1	10	-111.99	-111.99	3
3538	1	10	-111.99	-111.99	1
3539	1	10	-111.99	-111.99	1
3540	1	10	-111.99	-111.99	2
3541	1	10	-111.99	-111.99	2
3542	1	10	-111.99	-111.99	2
3543	1	10	-111.99	-111.99	3
3544	1	10	-111.99	-111.99	4
3545	1	10	-111.99	-111.99	1
3546	1	10	-111.99	-111.99	5
3547	1	10	-111.99	-111.99	2
3548	1	10	-111.99	-111.99	2
3549	1	10	-111.99	-111.99	3
3550	1	10	-111.99	-111.99	3
3551	1	10	-111.99	-111.99	2
3552	1	10	-111.99	-111.99	2
3553	1	10	-111.99	-111.99	3
3554	1	10	-111.99	-111.99	3
3555	1	10	-111.99	-111.99	2
3556	1	10	-111.99	-111.99	3
3557	1	10	-111.99	-111.99	5
3558	1	10	-111.99	-111.99	2
3559	1	10	-111.99	-111.99	4
3560	1	10	-111.99	-111.99	1
3561	1	10	-111.99	-111.99	2
3562	1	10	-111.99	-111.99	4
3563	1	10	-111.99	-111.99	2
3564	1	10	-111.99	-111.99	2
3565	1	10	-111.99	-111.99	2
3566	1	10	-111.99	-111.99	2
3567	1	10	-111.99	-111.99	3
3568	1	10	-111.99	-111.99	2
3569	1	10	-111.99	-111.99	1
3570	1	10	-111.99	-111.99	4
3571	1	10	-111.99	-111.99	4
3572	1	10	-111.99	-111.99	2
3573	1	10	-111.99	-111.99	4
3574	1	10	-111.99	-111.99	3
3575	1	10	-111.99	-111.99	3
3576	1	10	-111.99	1e+21	2
3577	1	10	-111.99	-111.99	4
3578	1	10	-111.99	-111.99	2
3579	1	10	-111.99	-111.99	2
3580	1	10	-111.99	-111.99	2
3581	1	10	-111.99	-111.99	1
3582	1	10	-111.99	-111.99	1
3583	1	10	-111.99	-111.99	1
3584	1	10	-111.99	-111.99	2
3585	1	10	-111.99	-111.99	2
3586	1	10	-111.99	-111.99	2
3587	1	10	-111.99	-111.99	2
3588	1	10	-111.99	-111.99	1
3589	1	10	-111.99	-111.99	1
3590	1	10	-111.99	-111.99	3
3591	1	10	-111.99	-111.99	2
3592	1	10	-111.99	-111.99	3
3593	1	10	-111.99	-111.99	3
3594	1	10	-111.99	-111.99	1
3595	1	10	-111.99	-111.99	3
3596	1	10	-111.99	-111.99	1
3597	1	10	-111.99	-111.99	1
3598	1	10	-111.99	-111.99	3
3599	1	10	-111.99	-111.99	2
3600	1	10	-111.99	-111.99	2
3601	1	10	-111.99	-111.99	2
3602	1	10	-111.99	-111.99	2
3603	1	10	-111.99	-111.99	1
3604	1	10	-111.99	-111.99	3
3605	1	10	-111.99	-111.99	2
3606	1	10	-111.99	-111.99	2
3607	1	10	-111.99	-111.99	2
3608	1	10	-111.99	-111.99	2
3609	1	10	-111.99	-111.99	2
3610	1	10	-111.99	-111.99	1
3611	1	10	-111.99	-111.99	2
3612	1	10	-111.99	-111.99	3
3613	1	10	-111.99	-111.99	2
3614	1	10	-111.99	-111.99	2
3615	1	10	-111.99	-111.99	2
3616	1	10	-111.99	-111.99	2
3617	1	10	-111.99	-111.99	1
3618	1	10	-111.99	-111.99	2
3619	1	10	-111.99	-111.99	2
3620	1	10	-111.99	-111.99	1
3621	1	10	-111.99	-111.99	2
3622	1	10	-111.99	-111.99	3
3623	1	10	-111.99	-111.99	1
3624	1	10	-111.99	-111.99	3
3625	1	10	-111.99	-111.99	1
3626	1	10	-111.99	-111.99	1
3627	1	10	-111.99	1e+21	2
3628	1	10	-111.99	-111.99	2
3629	1	10	-111.99	-111.99	2
3630	1	10	-111.99	-111.99	1
3631	1	10	-111.99	-111.99	3
3632	1	10	-111.99	-111.99	2
3633	1	10	-111.99	-111.99	2
3634	1	10	-111.99	-111.99	2
3635	1	10	-111.99	-111.99	2
3636	1	10	-111.99	-111.99	2
3637	1	10	-111.99	-111.99	2
3638	1	10	-111.99	-111.99	2
3639	1	10	-111.99	-111.99	2
3640	1	10	-111.99	-111.99	3
3641	1	10	-111.99	-111.99	1
3642	1	10	-111.99	-111.99	3
3643	1	10	-111.99	-111.99	2
3644	1	10	-111.99	-111.99	2
3645	1	10	-111.99	-111.99	1
3646	1	10	-111.99	-111.99	1
3647	1	10	-111.99	-111.99	2
3648	1	10	-111.99	-111.99	3
3649	1	10	-111.99	-111.99	1
3650	1	10	-111.99	-111.99	1
3651	1	10	-111.99	-111.99	2
3652	1	10	-111.99	-111.99	1
3653	1	10	-111.99	-111.99	1
3654	1	10	-111.99	-111.99	1
3655	1	10	-111.99	-111.99	2
3656	1	10	-111.99	-111.99	2
3657	1	10	-111.99	-111.99	4
3658	1	10	-111.99	-111.99	3
3659	1	10	-111.99	-111.99	2
3660	1	10	-111.99	-111.99	1
3661	1	10	-111.99	-111.99	2
3662	1	10	-111.99	-111.99	1
3663	1	10	-111.99	-111.99	2
3664	1	10	-111.99	-111.99	3
3665	1	10	-111.99	-111.99	2
3666	1	10	-111.99	-111.99	1
3667	1	10	-111.99	-111.99	2
3668	1	10	-111.99	-111.99	3
3669	1	10	-111.99	-111.99	1
3670	1	10	-111.99	-111.99	2
3671	1	10	-111.99	-111.99	2
3672	1	10	-111.99	-111.99	1
3673	1	10	-111.99	-111.99	2
3674	1	10	-111.99	-111.99	2
3675	1	10	-111.99	-111.99	2
3676	1	10	-111.99	-111.99	2
3677	1	10	-111.99	-111.99	2
3678	1	10	-111.99	1e+21	3
3679	1	10	-111.99	-111.99	3
3680	1	10	-111.99	-111.99	3
3681	1	10	-111.99	-111.99	2
3682	1	10	-111.99	-111.99	1
3683	1	10	-111.99	-111.99	2
3684	1	10	-111.99	-111.99	3
3685	1	10	-111.99	-111.99	1
3686	1	10	-111.99	-111.99	2
3687	1	10	-111.99	-111.99	2
3688	1	10	-111.99	-111.99	1
3689	1	10	-111.99	-111.99	3
3690	1	10	-111.99	-111.99	1
3691	1	10	-111.99	-111.99	2
3692	1	10	-111.99	-111.99	3
3693	1	10	-111.99	-111.99	1
3694	1	10	-111.99	-111.99	1
3695	1	10	-111.99	-111.99	2
3696	1	10	-111.99	-111.99	2
3697	1	10	-111.99	-111.99	2
3698	1	10	-111.99	-111.99	2
3699	1	10	-111.99	-111.99	2
3700	1	10	-111.99	-111.99	2
3701	1	10	-111.99	-111.99	3
3702	1	10	-111.99	-111.99	2
3703	1	10	-111.99	-111.99	2
3704	1	10	-111.99	-111.99	2
3705	1	10	-111.99	-111.99	2
3706	1	10	-111.99	-111.99	1
3707	1	10	-111.99	-111.99	2
3708	1	10	-111.99	-111.99	1
3709	1	10	-111.99	-111.99	2
3710	1	10	-111.99	-111.99	2
3711	1	10	-111.99	-111.99	2
3712	1	10	-111.99	-111.99	2
3713	1	10	-111.99	-111.99	2
3714	1	10	-111.99	-111.99	5
3715	1	10	-111.99	-111.99	3
3716	1	10	-111.99	-111.99	2
3717	1	10	-111.99	-111.99	2
3718	1	10	-111.99	-111.99	3
